tick;time_seconds;evacuated_count0;evacuated_count1;evacuated_count2;evacuated_count3;evacuated_count4;evacuated_count5;evacuated_count6;evacuated_count7;evacuated_count8;evacuated_count9;evacuated_count10;evacuated_count11;evacuated_count12;evacuated_count13;evacuated_count14;evacuated_count15;evacuated_count16;evacuated_count17;evacuated_count18;evacuated_count19;evacuated_count20;evacuated_count21;evacuated_count22;evacuated_count23;evacuated_count24;evacuated_count25;evacuated_count26;evacuated_count27;evacuated_count28;evacuated_count29;evacuated_count30;evacuated_count31;evacuated_count32;evacuated_count33;evacuated_count34;evacuated_count35;evacuated_count36;evacuated_count37;evacuated_count38;evacuated_count39;evacuated_count40;average;std
10050;5025,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;95,0;91,0;89,53658536585365;3,362273
10051;5025,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10052;5026,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10053;5026,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10054;5027,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10055;5027,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10056;5028,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10057;5028,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10058;5029,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10059;5029,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10060;5030,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10061;5030,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;85,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,5609756097561;3,406235
10062;5031,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10063;5031,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10064;5032,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10065;5032,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10066;5033,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10067;5033,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10068;5034,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;83,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,58536585365853;3,376208
10069;5034,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;91,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,60975609756098;3,330751
10070;5035,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,63414634146342;3,344818
10071;5035,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;83,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,63414634146342;3,344818
10072;5036,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;86,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,65853658536585;3,298558
10073;5036,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10074;5037,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10075;5037,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10076;5038,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10077;5038,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10078;5039,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10079;5039,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10080;5040,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10081;5040,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10082;5041,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10083;5041,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10084;5042,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10085;5042,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10086;5043,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10087;5043,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;88,0;89,0;93,0;96,0;91,0;89,6829268292683;3,274439
10088;5044,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,70731707317073;3,265302
10089;5044,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,70731707317073;3,265302
10090;5045,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,70731707317073;3,265302
10091;5045,5;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,70731707317073;3,265302
10092;5046,0;87,0;91,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,70731707317073;3,265302
10093;5046,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;89,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;87,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,73170731707317;3,278905
10094;5047,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;84,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,78048780487805;3,259695
10095;5047,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10096;5048,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10097;5048,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10098;5049,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10099;5049,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10100;5050,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10101;5050,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10102;5051,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;95,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8048780487805;3,218847
10103;5051,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;89,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,82926829268293;3,262686
10104;5052,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10105;5052,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10106;5053,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10107;5053,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10108;5054,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10109;5054,5;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10110;5055,0;87,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,85365853658537;3,260069
10111;5055,5;88,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8780487804878;3,241875
10112;5056,0;88,0;92,0;89,0;92,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,8780487804878;3,241875
10113;5056,5;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,90243902439025;3,261939
10114;5057,0;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;93,0;87,0;96,0;93,0;96,0;89,0;90,0;88,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,90243902439025;3,261939
10115;5057,5;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;88,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,95121951219512;3,278347
10116;5058,0;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10117;5058,5;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10118;5059,0;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10119;5059,5;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10120;5060,0;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10121;5060,5;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10122;5061,0;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
10123;5061,5;88,0;92,0;89,0;93,0;91,0;86,0;93,0;87,0;90,0;91,0;84,0;94,0;81;90,0;89,0;89,0;89,0;92,0;85,0;91,0;91,0;92,0;88,0;89,0;90,0;94,0;87,0;96,0;93,0;96,0;89,0;90,0;89,0;88,0;84,0;91,0;89,0;89,0;93,0;96,0;91,0;89,97560975609755;3,267169
